representacion,clasificador,carga_train,carga_test,distancia_carga,fold,n_train,n_test,exactitud,f1_macro,f1_Normal,f1_IR,f1_B,f1_OR,segundos_ajuste,segundos_prediccion,en_comparacion
estadisticos_rmsnorm,RandomForest,2,3,1,1,1194,299,0.9264214046822743,0.9204631520817074,0.989247311827957,0.9714285714285714,0.8405797101449275,0.8805970149253731,1.2115880000055768,0.15469419996952638,False
estadisticos_rmsnorm,RandomForest,2,3,1,2,1192,294,0.8945578231292517,0.87998432816339,1.0,0.9577464788732394,0.7394957983193278,0.8226950354609929,1.2835188999888487,0.15344720002030954,False
estadisticos_rmsnorm,RandomForest,2,3,1,3,1194,299,0.8327759197324415,0.8128440418154013,1.0,0.9784172661870504,0.5932203389830508,0.6797385620915033,1.2248135000118054,0.15017010003793985,False
estadisticos_rmsnorm,RandomForest,2,3,1,4,1198,291,0.8762886597938144,0.8597402597402598,1.0,1.0,0.6727272727272727,0.7662337662337663,1.22964839998167,0.17736289999447763,False
estadisticos_rmsnorm,RandomForest,3,0,3,0,1183,264,0.3787878787878788,0.3357880480785509,0.5454545454545454,0.0,0.3128491620111732,0.48484848484848486,1.2043470000498928,0.1778564000269398,False
estadisticos_rmsnorm,RandomForest,3,0,3,1,1195,249,0.39357429718875503,0.3466753669182819,0.5380116959064327,0.0,0.3431952662721893,0.5054945054945055,1.212102799967397,0.14338159997714683,False
estadisticos_rmsnorm,RandomForest,3,0,3,2,1200,249,0.3815261044176707,0.3346797597616239,0.5193370165745856,0.0,0.325,0.4943820224719101,1.2338055000291206,0.16476679994957522,False
estadisticos_rmsnorm,RandomForest,3,0,3,3,1195,249,0.3855421686746988,0.3479743523098045,0.5139664804469274,0.057971014492753624,0.31446540880503143,0.5054945054945055,1.1845088000409305,0.16028579999692738,False
estadisticos_rmsnorm,RandomForest,3,0,3,4,1203,244,0.45901639344262296,0.4560689034705463,0.5257142857142857,0.4418604651162791,0.36231884057971014,0.4943820224719101,1.2474273999687284,0.14067579997936264,False
estadisticos_rmsnorm,RandomForest,3,1,2,0,1183,311,0.797427652733119,0.7829118326037997,1.0,0.7761194029850746,0.6783625730994152,0.6771653543307087,1.1968466999824159,0.1508769000065513,False
estadisticos_rmsnorm,RandomForest,3,1,2,1,1195,296,0.8006756756756757,0.7846318211702827,1.0,0.7521367521367521,0.6863905325443787,0.7,1.2578744000056759,0.16195400001015514,False
estadisticos_rmsnorm,RandomForest,3,1,2,2,1200,295,0.8203389830508474,0.8070730185146662,1.0,0.7454545454545455,0.6708074534161491,0.8120300751879699,1.2314719000132754,0.1749831999768503,False
estadisticos_rmsnorm,RandomForest,3,1,2,3,1195,296,0.8918918918918919,0.8822170494064618,1.0,0.9147286821705426,0.7669172932330827,0.8472222222222222,1.1880629999795929,0.1548835000139661,False
estadisticos_rmsnorm,RandomForest,3,1,2,4,1203,291,0.8144329896907216,0.8013574142582164,1.0,0.7931034482758621,0.6582278481012658,0.7540983606557377,1.269632899959106,0.14673000003676862,False
estadisticos_rmsnorm,RandomForest,3,2,1,0,1183,311,0.9196141479099679,0.9154813184466737,1.0,0.9090909090909091,0.8520710059171598,0.9007633587786259,1.1933992999838665,0.17477789998520166,False
estadisticos_rmsnorm,RandomForest,3,2,1,1,1195,295,0.8915254237288136,0.8813001129884825,1.0,0.8739495798319328,0.8481012658227848,0.8031496062992126,1.2548415000201203,0.14708809996955097,False
estadisticos_rmsnorm,RandomForest,3,2,1,2,1200,297,0.8484848484848485,0.8381419291104409,1.0,0.7964601769911505,0.7457627118644068,0.8103448275862069,1.3610971000161953,0.16829650005092844,False
estadisticos_rmsnorm,RandomForest,3,2,1,3,1195,295,0.8610169491525423,0.8517818508215949,1.0,0.8173913043478261,0.7484662576687117,0.8412698412698413,1.103398700011894,0.07979829999385402,False
estadisticos_rmsnorm,RandomForest,3,2,1,4,1203,291,0.8419243986254296,0.8311422413793104,1.0,0.8620689655172413,0.7125,0.75,0.578200200048741,0.07682269997894764,False
fft_rmsnorm,SVM-RBF,0,1,1,0,991,311,0.8135048231511254,0.7866465416605867,0.9204545454545454,0.56,0.8089887640449438,0.8571428571428571,0.15046869998332113,0.06414660002337769,False
